,id,name,name_cluster_coffee,name_cluster_contains_coffee,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,lowest_price_missing,highest_price,highest_price_missing,first_appeared_fixed,last_appeared_fixed
254,23302,Pot Black Coffee,coffee (pot),1,1,1,1901,1901,0.3,False,0.3,False,1901,1901
255,23404,parfait glace au mocha,mocha glacé,1,5,5,1900,1900,0.25,False,0.25,False,1900,1900
256,23446,Bremen Coffeebread,coffee with food,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
257,24099,Coffee small pot,coffee (pot),1,13,13,1900,1917,0.15,False,0.2,False,1900,1917
258,24128,Buttered Toast and Coffee,coffee with food,1,6,6,1913,1913,0.1,False,10.0,False,1913,1913
259,24132,Dry Toast and Coffee,coffee with food,1,5,6,1913,1913,0.1,False,10.0,False,1913,1913
260,24321,Bremer Kaffeebrot,coffee,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
261,24560,Coffee Jelly with Whipped Cream,coffee jelly,1,6,6,1897,1919,0.1,False,0.2,False,1897,1919
262,24689,"Special Black Coffee, 1 Cup 30; 2 Cups 50",coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
263,24723,"Eclairs, Vanille, Chocolat et Cafe",coffee eclair,1,4,4,1900,1900,0.15,False,15.0,False,1900,1900
264,24977,"Coffee, per pot served for two",coffee (pot),1,3,3,1900,1901,0.0,False,0.0,False,1900,1901
265,25082,"Two Eggs with Coffee, any style",coffee with food,1,2,2,1900,1900,0.15,False,0.15,False,1900,1900
266,25083,"Three Eggs, with Coffee",coffee with food,1,2,2,1900,1900,0.2,False,0.2,False,1900,1900
267,25109,Pot de Café pour un,coffee (small pot),1,3,3,1900,1900,0.25,False,0.25,False,1900,1900
268,25301,Coffee blanc mange,coffee,1,2,2,1900,1900,0.0,False,0.0,False,1900,1900
269,25626,"Postum cereal coffee, pot, with Cream",postum (coffee substitute),1,2,2,1901,1901,0.3,False,0.3,False,1901,1901
270,25628,"Postum cereal coffee, cup, with cream",postum (coffee substitute),1,2,2,1901,1901,0.15,False,0.15,False,1901,1901
271,25671,"Coffee, per pot, served for two,with Cream",coffee (pot),1,1,1,1901,1901,0.3,False,0.3,False,1901,1901
272,26349,Coffee Ice-Cream,coffee ice cream,1,2,2,1900,1900,0.0,False,0.0,False,1900,1900
273,26356,"""Gregg's Brand"" Mocha and Java Coffee cup",coffee,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
274,26361,Special Coffee,coffee,1,95,96,1,1965,0.0,False,25.0,False,1840,1965
275,26446,Coffee Cakes,coffee cake,1,11,13,1900,1965,0.05,False,0.05,False,1900,1965
276,26559,Coffee or Tea per Pot,coffee (pot),1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
277,26949,Small pot of coffee,coffee (pot),1,6,6,1898,1900,0.1,False,0.2,False,1898,1900
278,27094,Cafe special,coffee,1,35,38,1900,1925,0.0,False,0.25,False,1900,1925
279,27146,"Tea or Coffee, cup, pot",coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
280,27457,Roll and Cup Coffee,coffee with food,1,2,2,1900,1900,0.0,False,0.0,False,1900,1900
281,27459,Roll and Cup of Coffee,coffee with food,1,4,4,1900,1900,0.0,False,0.0,False,1900,1900
282,27483,"""Greggs Brand"" Mocha and Java Coffee",coffee,1,2,2,1901,1901,0.0,False,0.0,False,1901,1901
283,27485,"""Greggs Brand"" Demi Tasse Coffee",coffee with food,1,2,2,1901,1901,0.1,False,0.1,False,1901,1901
284,27663,Rolls and Cup of Coffee,coffee with food,1,2,2,1900,1900,0.5,False,0.5,False,1900,1900
285,27884,"Turkish Coffee, special, service for two",turkish coffee,1,1,1,1900,1900,0.5,False,0.5,False,1900,1900
286,27938,"Tea, Coffee, or Chocolate",coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
287,28046,Small Pot Coffee or Tea,coffee (pot),1,2,2,1900,1900,0.1,False,0.1,False,1900,1900
288,28159,Iced Coffee or Tea,iced coffee,1,21,22,1900,1972,0.1,False,0.35,False,1900,1972
289,28627,Cafe noir.,coffee,1,4,4,1898,1901,0.0,False,0.0,False,1898,1901
290,28921,Kaffeebrod,coffee pastry,1,7,7,1900,1901,0.0,False,0.0,False,1900,1901
291,28970,Kaffee & Thee,coffee,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
292,29780,"Coffee, pot, with cream",coffee (pot),1,6,6,1900,1901,0.25,False,0.35,False,1900,1901
293,29786,"French coffee, cup",french coffee,1,4,4,1892,1906,0.1,False,0.15,False,1892,1906
294,29986,"Coffee (or ""across the water beans"")",coffee with food,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
295,30194,Coffee glacee,coffee glacé,1,4,4,1901,1914,0.15,False,0.2,False,1901,1914
296,30207,Coffee eclair,coffee eclair,1,25,26,1901,1949,0.05,False,0.2,False,1901,1949
297,30215,"Cafe, demi-tasse",espresso,1,3,3,1896,1900,0.1,False,0.1,False,1896,1900
298,30325,Cafe Noir a la Rome,coffee,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
299,30352,"Coffee with milk, for one",coffee,1,1,1,1900,1900,0.1,False,0.1,False,1900,1900
300,30353,"Coffee with cream, for one",coffee,1,1,1,1900,1900,0.15,False,0.15,False,1900,1900
301,30355,"Coffee with cream, for two",coffee,1,1,1,1900,1900,0.3,False,0.3,False,1900,1900
302,30357,"Coffee with milk, for two",coffee,1,1,1,1900,1900,0.2,False,0.2,False,1900,1900
303,30398,"Kase, Fruchte, Kaffee",coffee with food,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
304,30504,No Charge for Coffee Served in Smoking or Observation Car,coffee,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
305,30884,"Iced coffee, per glass",iced coffee,1,12,12,1889,1955,0.05,False,0.3,False,1889,1955
306,30980,Coffee per Glass,coffee,1,1,1,1906,1906,0.05,False,0.05,False,1906,1906
307,30989,Cafe melange,coffee,1,8,8,1899,1964,0.0,False,0.0,False,1899,1964
308,31497,[Coffee] Pot for two,coffee (pot),1,1,1,1901,1901,0.25,False,0.25,False,1901,1901
309,31538,"Coffee, pot with cream",coffee (pot),1,8,8,1900,1949,0.0,False,0.35,False,1900,1949
310,31984,Cafe taza chica,coffee,1,1,1,1900,1900,0.06,False,0.06,False,1900,1900
311,31986,Cafe solo taza grande,coffee,1,3,3,1900,1900,0.12,False,0.12,False,1900,1900
312,31988,Cafe solo taza grande con pan,coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
313,31992,Cafe solo taza grande con mollete,coffee,1,2,2,1900,1900,0.2,False,0.2,False,1900,1900
314,32361,"""Gregg's Brand '' Mocha and Java Coffee cup",coffee,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
315,32366,"A pot of coffe, for two",coffee (pot),1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
316,32389,Chocolate Coffee,coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
317,32572,"Iced Tea, Coffee",iced coffee,1,1,1,1901,1901,0.1,False,0.1,False,1901,1901
318,32667,Kaffe,coffee,1,19,20,1899,1962,0.0,False,0.0,False,1899,1962
319,32738,Demi-tass,espresso,1,1,1,1900,1900,0.1,False,0.1,False,1900,1900
320,32743,"Coffee, with cream",coffee,1,15,15,1896,1940,0.1,False,0.35,False,1896,1940
321,32745,Tasse Cafe,coffee,1,1,1,1900,1974,0.0,False,0.0,False,1900,1974
322,32764,Coffee & Cream,coffee,1,1,1,1901,1901,0.1,False,0.1,False,1901,1901
323,32857,Coffee and roll,coffee with food,1,3,3,1900,1901,0.1,False,0.1,False,1900,1901
324,32915,1 kleine Tasse Kaffe 15 Pf.,coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
325,32980,"Guadarali Blend Coffee, with cream, cup",coffee,1,1,1,1906,1906,0.05,False,0.05,False,1906,1906
326,33068,"Coffee, Black",coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
327,33124,"Special Black Coffee, 1 Cup",coffee,1,1,1,1900,1900,0.3,False,0.3,False,1900,1900
328,33127,"Special Black Coffee, 2 Cups",coffee,1,1,1,1900,1900,0.5,False,0.5,False,1900,1900
329,33251,"Coffe, Small Pot",coffee (pot),1,1,1,1900,1900,0.15,False,0.15,False,1900,1900
330,33511,Demitasse,espresso,1,24,24,1900,1973,0.1,False,0.5,False,1900,1973
331,33891,"Coffee, Tea, Ect.",coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
332,34027,Coffee large pot,coffee (pot),1,10,10,1900,1917,0.2,False,0.3,False,1900,1917
333,34212,Parfait au cafe glace,coffee glacé,1,3,3,1900,1900,0.3,False,0.4,False,1900,1900
334,34658,"Coffee or Tea, Rolls and Butter, Boiled Eggs",coffee with food,1,1,1,1901,1901,50.0,False,50.0,False,1901,1901
335,34660,"Coffee or Tea, Rolls and Butter, Scrambled Eggs",coffee with food,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
336,34771,Cup of coffee with cream,coffee,1,37,39,1899,1961,0.1,False,0.15,False,1899,1961
337,34773,Cup of French coffee,coffee,1,8,8,1893,1901,0.1,False,0.1,False,1893,1901
338,34909,French coffee. small cup,espresso,1,1,1,1900,1900,0.1,False,0.1,False,1900,1900
339,35024,Caffe',coffee,1,3,3,1900,1907,0.0,False,0.0,False,1900,1907
340,35026,"Coffee, cup, with cream",coffee,1,5,5,1900,1912,0.1,False,0.15,False,1900,1912
341,35321,Small cup black coffee,coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
342,35361,Pousee Cafe,coffee,1,3,3,1900,1914,0.25,False,0.3,False,1900,1914
343,35508,Cafe Noir Special,coffee,1,2,2,1900,1900,0.3,False,30.0,False,1900,1900
344,35619,"Coffee, served for two",coffee,1,1,1,1901,1901,0.2,False,0.2,False,1901,1901
345,35630,Coffee per pot with Cream,coffee (pot),1,7,7,1899,1921,0.0,False,0.35,False,1899,1921
346,35697,Coffee Cakes.,coffee cake,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
347,35726,Coffee or Tea per Cup,coffee,1,1,1,1962,1962,0.0,False,0.0,False,1962,1962
348,35772,"Tea, coffee, &c.",coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
349,35795,Coffe or Tea per Pot,coffee (pot),1,1,1,1900,1900,0.1,False,0.25,False,1900,1900
350,35797,Coffe or Tea per Cup,coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
351,36057,Eclairs au Cafe,coffee eclair,1,5,5,1899,1901,0.0,False,0.0,False,1899,1901
352,36061,Cafe con Pan y Mantequilla,coffee with food,1,1,1,1900,1900,0.15,False,0.15,False,1900,1900
353,36155,"Raspberry, coffee chocolate, vanille. pistache",coffee ice cream,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
354,36231,1 Tasse Kaffee,coffee,1,9,9,1900,1987,0.0,False,0.0,False,1900,1987
355,36243,Coffee or Tea with Bread and Butter,coffee with food,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
356,36487,"Käse, Früchte, Kaffee.",coffee with food,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
357,36497,"Cheese, Fruits, Coffee.",coffee with food,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
358,36604,"coffee, ""I concur -- Horner""",coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
359,36650,Coffee Jelly,coffee jelly,1,5,5,1899,1914,0.05,False,0.05,False,1899,1914
360,36839,"Coffee, per pot, per cup",coffee (pot),1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
361,36935,Pot of Coffee single,coffee (pot),1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
362,36937,Pot of Coffee large,coffee (pot),1,1,1,1900,1900,0.3,False,0.3,False,1900,1900
363,37071,Jambon - Langue - Poularde - Perdreau Cafe Paris - Caille George Sand,coffee with food,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
364,37099,Vanille - Cafe - Fraise - Citron:,coffee ice cream,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
365,37200,"Tea, Coffee and Cocoa",coffee,1,2,2,1901,1901,0.0,False,0.0,False,1901,1901
366,37528,Wiener coffee cake,coffee cake,1,2,2,1900,1900,0.25,False,0.25,False,1900,1900
367,37761,"Turkish coffee, cup",turkish coffee,1,2,2,1900,1907,0.0,False,0.0,False,1900,1907
368,38309,Coffee (Ice Cream),coffee ice cream,1,1,1,1900,1900,0.25,False,0.25,False,1900,1900
369,38433,Parfaits: Cafe,coffee parfait,1,1,1,1900,1900,0.25,False,0.25,False,1900,1900
370,38665,"Chocolate, Coffee Tea",coffee,1,1,1,1901,1901,0.05,False,0.1,False,1901,1901
371,38701,Coffee & Milk,coffee,1,5,5,1900,1900,0.05,False,0.05,False,1900,1900
372,38724,Coffee & Hot Milk,coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
373,38749,Coffee with Hot Milk,coffee,1,7,7,1900,1937,0.0,False,0.25,False,1900,1937
374,38860,Mocha Ice Cream,mocha ice cream,1,21,24,1901,1969,0.25,False,0.5,False,1901,1969
375,38926,Pot of Tea or Coffee,coffee (pot),1,4,4,1900,1937,0.0,False,0.25,False,1900,1937
376,39255,"Thee, Kakao, Chocolade, Kaffee",coffee,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
377,39295,Coffee bread,coffee with food,1,2,2,1901,1901,0.0,False,0.0,False,1901,1901
378,39386,Coffee and Rolls for one,coffee with food,1,1,1,1900,1900,0.2,False,0.2,False,1900,1900
379,39387,Coffee and Cold Bread for one,coffee with food,1,1,1,1900,1900,0.2,False,0.2,False,1900,1900
380,39913,"""Gregg's Brand"" Mocha and Java Coffee",coffee,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
381,39918,Demi Tasse Coffee,espresso,1,15,16,1901,1950,0.0,False,0.3,False,1901,1950
382,40023,Coffee    Tea    Chocolate    Cocoa,coffee,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
383,40075,Chocolate   Coffee    Tea    Cocoa,coffee,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
384,40251,Cafe frappe,frappe (coffee),1,7,7,1900,1955,0.0,False,20.0,False,1900,1955
385,40529,""" , demi-tasse",espresso,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
386,40623,"Any of above orders includes Bread Butter, any kind of Potatoes, Tea or Coffee",coffee with food,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
387,40980,Tea        Coffee,coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
388,41045,"Coffee ice cream, loose",coffee ice cream,1,1,1,1901,1901,0.15,False,0.15,False,1901,1901
389,41121,Cafe Glace (Wiener Eis Kaffee),coffee glacé,1,2,2,1900,1900,0.15,False,0.15,False,1900,1900
390,41580,"Coffee, large pot (fresh made)",coffee (pot),1,4,4,1900,1907,0.3,False,0.35,False,1900,1907
391,41689,"Coffee, pistache, strawberry, chocolate and vanilla",coffee ice cream,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
392,41815,"Coffee with cream, per cup",coffee,1,4,4,1901,1933,0.0,False,0.0,False,1901,1933
393,41840,Iced black coffee,iced coffee,1,1,1,1901,1901,0.05,False,0.05,False,1901,1901
394,42028,Small pot coffee,coffee (pot),1,8,9,1887,1917,0.15,False,0.15,False,1887,1917
395,42030,Small pot coffee with cream,coffee (pot),1,6,6,1900,1900,0.2,False,0.2,False,1900,1900
396,42032,Large pot coffee,coffee (pot),1,9,9,1900,1900,0.2,False,0.25,False,1900,1900
397,42034,Large pot coffee with cream,coffee (pot),1,6,6,1900,1900,0.0,False,0.0,False,1900,1900
398,42225,Tea and Coffee Per Cup,coffee,1,1,1,1900,1900,0.05,False,0.05,False,1900,1900
399,42228,Tea and Coffee Per Pot,coffee (pot),1,1,1,1900,1900,0.15,False,0.15,False,1900,1900
400,42434,"Coffee, bavaroise",coffee bavaroise,1,2,2,1901,1901,0.2,False,0.2,False,1901,1901
401,42443,"Special Coffee to order (10 minutes), per cup",coffee,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
402,42548,"Coffee, cream, extra",coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
403,42623,Cafe Glace (Weiner Eis Kaffee),coffee glacé,1,1,1,1900,1900,0.15,False,0.15,False,1900,1900
404,42764,Phosphated coffee gelatine with whipped cream,coffee jelly,1,1,1,1901,1901,0.1,False,0.1,False,1901,1901
405,42964,"Guadarali coffee, cup",coffee,1,2,2,1906,1906,0.05,False,0.05,False,1906,1906
406,42965,"Guadarali coffee, sp. cream",coffee,1,1,1,1906,1906,0.1,False,0.1,False,1906,1906
407,42966,"Guadarali coffee, pot",coffee (pot),1,2,2,1906,1906,0.1,False,0.1,False,1906,1906
408,42967,Guadarali coffee glace,coffee glacé,1,1,1,1906,1906,0.15,False,0.15,False,1906,1906
409,42968,"Guadarali coffee (Sp.), sm. pot",coffee,1,2,2,1906,1906,0.25,False,0.25,False,1906,1906
410,42969,"Guadarali coffee (Sp.), large pot",coffee,1,1,1,1906,1906,0.0,False,0.0,False,1906,1906
411,42980,"Ice Cream, Coffee",coffee ice cream,1,51,57,1900,1963,0.0,False,1.1,False,1900,1963
412,43003,"The Coffee served in the Restaurant is the celebrated ""GUADARALI"" Blend, sold in our Grocery Department, Fourth Floor",coffee,1,1,1,1906,1906,0.34,False,1.0,False,1906,1906
413,43132,Special coffee per pot,coffee (pot),1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
414,43133,Special coffee per cup,coffee,1,1,1,1900,1900,0.2,False,0.2,False,1900,1900
415,43246,French Coffee. demi-tasse,espresso,1,1,1,1900,1900,0.1,False,0.1,False,1900,1900
416,43247,French Coffee. demi-tasse special,espresso,1,1,1,1900,1900,0.15,False,0.15,False,1900,1900
417,43250,"Coffee, per pot special",coffee (pot),1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
418,43252,"Coffee, per cup special",coffee,1,2,2,1900,1900,0.2,False,0.2,False,1900,1900
419,43279,Cafe Glace (Wiener Eis Kafee),coffee glacé,1,1,1,1900,1900,0.15,False,0.15,False,1900,1900
420,43479,"Coffee or tea,",coffee,1,1,1,1901,1901,0.1,False,0.2,False,1901,1901
421,43712,Hot Coffee Cake,coffee cake,1,2,2,1900,1900,0.0,False,0.0,False,1900,1900
422,44276,"Coffee, per pot, for one",coffee (pot),1,3,3,1900,1900,0.15,False,0.15,False,1900,1900
423,44277,"Coffee, per pot, for two",coffee (pot),1,2,2,1900,1900,0.0,False,0.0,False,1900,1900
424,44372,Postum Cereal Coffee,postum (coffee substitute),1,10,10,1897,1908,0.05,False,20.0,False,1897,1908
425,44474,"Mocha and java ""whipped cream""",mocha (coffee),1,1,1,1900,1900,0.05,False,0.05,False,1900,1900
426,44511,"Coffee, Pot for One",coffee (pot),1,12,12,1900,1949,0.0,False,0.0,False,1900,1949
427,44916,"Cafe Noir, Demi Tasse",espresso,1,2,2,1899,1900,0.1,False,0.1,False,1899,1900
428,45169,French Drip Coffee,french coffee,1,2,2,1899,1900,0.0,False,0.0,False,1899,1900
429,45478,"Caffee, Thee, Cacao, Chocolade",coffee,1,1,1,1901,1901,0.0,False,0.0,False,1901,1901
430,45696,"Dry, Buttered, Dip, Coffee or Milk Toast",coffee with food,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
431,45779,"Tea or Coffee, per pot Small",coffee (pot),1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
432,45780,"Tea or Coffee, per pot Large",coffee (pot),1,1,1,1900,1900,0.25,False,0.25,False,1900,1900
433,45867,Greggs Brand Mocha and Java Coffee cup,coffee,1,1,1,1901,1901,0.1,False,0.1,False,1901,1901
434,46343,"Pure Java Coffee, per Cup",coffee,1,1,1,1900,1900,0.05,False,0.05,False,1900,1900
435,46345,"Pure Java Coffee, per Pot",coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
436,46517,"No. 1 - Oat meal and Cream, Ham and Eggs, German Fried Potatoes, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
437,46518,"No. 2 - Griddle Cakes, Pork Chops, Apple Sauce, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.25,False,0.25,False,1900,1900
438,46519,"No. 3 - Oatmeal, Fish Cakes, One Dropped Egg, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.25,False,0.25,False,1900,1900
439,46520,"No. 4- Corned Beef Hash, One Poached Egg, Griddle Cakes, Coffee",coffee with food,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
440,46521,"No. 5 - Baked Apples, Oatmeal, Mutton Chop, German Fried Potatoes, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.3,False,0.3,False,1900,1900
441,46523,"No. 6 - Prunes, Oatmeal, Small Steak, German Fried Potatoes, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.3,False,0.3,False,1900,1900
442,46524,"No. 7 - Oatmeal, Two Boiled Eggs, Griddle Cakes, Coffee and Eggs",coffee with food,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
443,46525,"No. 8 - Prunes, Oatmeal, 2 Poached Eggs on Toast, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.25,False,0.25,False,1900,1900
444,46526,"No. 9 - Prunes, Bacon and Eggs, German Fried Potatoes, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.3,False,0.3,False,1900,1900
445,46528,"No. 10 - Fruit, Broiled Chicken (Half), German Fried Potatoes, Griddle Cakes, Maple Syrup, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
446,46711,mousse a cafe a la Netherland,dutch coffee,1,1,1,1900,1900,0.3,False,0.3,False,1900,1900
447,47043,Cafe et Liqueurs,coffee cocktail,1,2,2,1900,1906,0.0,False,0.0,False,1900,1906
448,47174,"Coffee, per small Pot",coffee (pot),1,2,2,1900,1901,0.1,False,0.15,False,1900,1901
449,47231,Hot Coffee,coffee,1,35,37,1862,1989,0.1,False,0.5,False,1862,1989
450,47748,Cup Coffee with 2 Rolls,coffee with food,1,2,2,0,0,0.0,False,0.0,False,1840,1840
451,47749,Cup Coffee with 3 Crullers,coffee,1,2,2,0,0,0.05,False,5.0,False,1840,1840
452,47750,Cup Coffee with 2 Corn Muffins,coffee with food,1,2,2,0,0,0.05,False,5.0,False,1840,1840
453,47923,"Cafe, Special",coffee,1,2,2,1907,1913,0.25,False,0.25,False,1907,1913
454,47942,Philadelphia Coffee Ice Cream,coffee ice cream,1,7,7,1900,1900,0.25,False,0.25,False,1900,1900
455,47993,Fried Ham and Coffee,coffee with food,1,2,2,1906,1906,0.1,False,0.1,False,1906,1906
456,47994,"Ham, Beans and Coffee",coffee with food,1,1,1,1906,1906,0.0,False,0.0,False,1906,1906
457,48641,"Mousse au cafe, Netherland",coffee mousse,1,2,2,1900,1900,0.3,False,0.3,False,1900,1900
458,48676,Kaffee Melange,coffee,1,5,5,1899,1901,0.0,False,0.0,False,1899,1901
459,48705,Coffee melange,coffee,1,5,5,1899,1901,0.0,False,0.0,False,1899,1901
460,49738,"Tea, Coffee or Chocolate",coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
461,50124,Coffee (Blanke's Faust Blend),coffee,1,2,2,1901,1901,0.0,False,0.0,False,1901,1901
462,50312,"Coffee, chocolage or vanilla eclairs",coffee ice cream,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
463,50995,Coffe,coffee,1,4,4,1900,1949,0.4,False,0.4,False,1900,1949
464,51228,"Coffee, Tea, Chocolate, Cocoa or Broma, small pot for one, including milk or cream",coffee (pot),1,1,1,1900,1900,0.15,False,0.15,False,1900,1900
465,51230,"Special coffee, small pot",coffee (pot),1,2,2,1900,1900,0.25,False,0.25,False,1900,1900
466,51484,Coffe or Tea Cup,coffee,1,1,1,1901,1901,0.1,False,0.1,False,1901,1901
467,51503,"Extra coffee (made on the table, Java, Mocha, Maracaibo or Mexican, demi-tasse",coffee,1,1,1,1900,1900,0.25,False,0.25,False,1900,1900
468,51504,"Coffee, extra",coffee,1,3,3,1899,1900,0.2,False,0.5,False,1899,1900
469,51543,"Ice Cream and Ices, Coffee",coffee with food,1,1,1,1900,1900,0.2,False,0.2,False,1900,1900
470,51558,"Coffe, large",coffee,1,1,1,1900,1900,0.0,False,0.0,False,1900,1900
