id,name,name_cluster_coffee,name_cluster_contains_coffee,menus_appeared,times_appeared,first_appeared,last_appeared,lowest_price,lowest_price_missing,highest_price,highest_price_missing
30352,"Coffee with milk, for one",coffee,1,1,1,1900,1900,0.1,false,0.1,false
30353,"Coffee with cream, for one",coffee,1,1,1,1900,1900,0.15,false,0.15,false
30355,"Coffee with cream, for two",coffee,1,1,1,1900,1900,0.3,false,0.3,false
30357,"Coffee with milk, for two",coffee,1,1,1,1900,1900,0.2,false,0.2,false
30398,"Kase, Fruchte, Kaffee",coffee with food,1,1,1,1900,1900,0.0,false,0.0,false
30504,No Charge for Coffee Served in Smoking or Observation Car,coffee,1,1,1,1901,1901,0.0,false,0.0,false
30884,"Iced coffee, per glass",iced coffee,1,12,12,1889,1955,0.05,false,0.3,false
30980,Coffee per Glass,coffee,1,1,1,1906,1906,0.05,false,0.05,false
30989,Cafe melange,coffee,1,8,8,1899,1964,0.0,false,0.0,false
31497,[Coffee] Pot for two,coffee (pot),1,1,1,1901,1901,0.25,false,0.25,false
31538,"Coffee, pot with cream",coffee (pot),1,8,8,1900,1949,0.0,false,0.35,false
31984,Cafe taza chica,coffee,1,1,1,1900,1900,0.06,false,0.06,false
31986,Cafe solo taza grande,coffee,1,3,3,1900,1900,0.12,false,0.12,false
31988,Cafe solo taza grande con pan,coffee,1,1,1,1900,1900,0.0,false,0.0,false
31992,Cafe solo taza grande con mollete,coffee,1,2,2,1900,1900,0.2,false,0.2,false
32361,"""Gregg's Brand '' Mocha and Java Coffee cup",coffee,1,1,1,1901,1901,0.0,false,0.0,false
32366,"A pot of coffe, for two",coffee (pot),1,1,1,1900,1900,0.0,false,0.0,false
32389,Chocolate Coffee,coffee,1,1,1,1900,1900,0.0,false,0.0,false
32572,"Iced Tea, Coffee",iced coffee,1,1,1,1901,1901,0.1,false,0.1,false
32667,Kaffe,coffee,1,19,20,1899,1962,0.0,false,0.0,false
32738,Demi-tass,espresso,1,1,1,1900,1900,0.1,false,0.1,false
32743,"Coffee, with cream",coffee,1,15,15,1896,1940,0.1,false,0.35,false
32745,Tasse Cafe,coffee,1,1,1,1900,1974,0.0,false,0.0,false
32764,Coffee & Cream,coffee,1,1,1,1901,1901,0.1,false,0.1,false
32857,Coffee and roll,coffee with food,1,3,3,1900,1901,0.1,false,0.1,false
32915,1 kleine Tasse Kaffe 15 Pf.,coffee,1,1,1,1900,1900,0.0,false,0.0,false
32980,"Guadarali Blend Coffee, with cream, cup",coffee,1,1,1,1906,1906,0.05,false,0.05,false
33068,"Coffee, Black",coffee,1,1,1,1900,1900,0.0,false,0.0,false
33124,"Special Black Coffee, 1 Cup",coffee,1,1,1,1900,1900,0.3,false,0.3,false
33127,"Special Black Coffee, 2 Cups",coffee,1,1,1,1900,1900,0.5,false,0.5,false
33251,"Coffe, Small Pot",coffee (pot),1,1,1,1900,1900,0.15,false,0.15,false
33511,Demitasse,espresso,1,24,24,1900,1973,0.1,false,0.5,false
33891,"Coffee, Tea, Ect.",coffee,1,1,1,1900,1900,0.0,false,0.0,false
34027,Coffee large pot,coffee (pot),1,10,10,1900,1917,0.2,false,0.3,false
34212,Parfait au cafe glace,coffee glacé,1,3,3,1900,1900,0.3,false,0.4,false
34658,"Coffee or Tea, Rolls and Butter, Boiled Eggs",coffee with food,1,1,1,1901,1901,50.0,false,50.0,false
34660,"Coffee or Tea, Rolls and Butter, Scrambled Eggs",coffee with food,1,1,1,1901,1901,0.0,false,0.0,false
34771,Cup of coffee with cream,coffee,1,37,39,1899,1961,0.1,false,0.15,false
34773,Cup of French coffee,coffee,1,8,8,1893,1901,0.1,false,0.1,false
34909,French coffee. small cup,espresso,1,1,1,1900,1900,0.1,false,0.1,false
35024,Caffe',coffee,1,3,3,1900,1907,0.0,false,0.0,false
35026,"Coffee, cup, with cream",coffee,1,5,5,1900,1912,0.1,false,0.15,false
35321,Small cup black coffee,coffee,1,1,1,1900,1900,0.0,false,0.0,false
35361,Pousee Cafe,coffee,1,3,3,1900,1914,0.25,false,0.3,false
35508,Cafe Noir Special,coffee,1,2,2,1900,1900,0.3,false,30.0,false
35619,"Coffee, served for two",coffee,1,1,1,1901,1901,0.2,false,0.2,false
35630,Coffee per pot with Cream,coffee (pot),1,7,7,1899,1921,0.0,false,0.35,false
35697,Coffee Cakes.,coffee cake,1,1,1,1900,1900,0.0,false,0.0,false
35726,Coffee or Tea per Cup,coffee,1,1,1,1962,1962,0.0,false,0.0,false
35772,"Tea, coffee, &c.",coffee,1,1,1,1900,1900,0.0,false,0.0,false
35795,Coffe or Tea per Pot,coffee (pot),1,1,1,1900,1900,0.1,false,0.25,false
35797,Coffe or Tea per Cup,coffee,1,1,1,1900,1900,0.0,false,0.0,false
36057,Eclairs au Cafe,coffee eclair,1,5,5,1899,1901,0.0,false,0.0,false
36061,Cafe con Pan y Mantequilla,coffee with food,1,1,1,1900,1900,0.15,false,0.15,false
36155,"Raspberry, coffee chocolate, vanille. pistache",coffee ice cream,1,1,1,1900,1900,0.0,false,0.0,false
36231,1 Tasse Kaffee,coffee,1,9,9,1900,1987,0.0,false,0.0,false
36243,Coffee or Tea with Bread and Butter,coffee with food,1,1,1,1900,1900,0.0,false,0.0,false
36487,"Käse, Früchte, Kaffee.",coffee with food,1,1,1,1901,1901,0.0,false,0.0,false
36497,"Cheese, Fruits, Coffee.",coffee with food,1,1,1,1901,1901,0.0,false,0.0,false
36604,"coffee, ""I concur -- Horner""",coffee,1,1,1,1900,1900,0.0,false,0.0,false
36650,Coffee Jelly,coffee jelly,1,5,5,1899,1914,0.05,false,0.05,false
36839,"Coffee, per pot, per cup",coffee (pot),1,1,1,1900,1900,0.0,false,0.0,false
36935,Pot of Coffee single,coffee (pot),1,1,1,1900,1900,0.0,false,0.0,false
36937,Pot of Coffee large,coffee (pot),1,1,1,1900,1900,0.3,false,0.3,false
37071,Jambon - Langue - Poularde - Perdreau Cafe Paris - Caille George Sand,coffee with food,1,1,1,1900,1900,0.0,false,0.0,false
37099,Vanille - Cafe - Fraise - Citron:,coffee ice cream,1,1,1,1900,1900,0.0,false,0.0,false
37200,"Tea, Coffee and Cocoa",coffee,1,2,2,1901,1901,0.0,false,0.0,false
37528,Wiener coffee cake,coffee cake,1,2,2,1900,1900,0.25,false,0.25,false
37761,"Turkish coffee, cup",turkish coffee,1,2,2,1900,1907,0.0,false,0.0,false
38309,Coffee (Ice Cream),coffee ice cream,1,1,1,1900,1900,0.25,false,0.25,false
38433,Parfaits: Cafe,coffee parfait,1,1,1,1900,1900,0.25,false,0.25,false
38665,"Chocolate, Coffee Tea",coffee,1,1,1,1901,1901,0.05,false,0.1,false
38701,Coffee & Milk,coffee,1,5,5,1900,1900,0.05,false,0.05,false
38724,Coffee & Hot Milk,coffee,1,1,1,1900,1900,0.0,false,0.0,false
38749,Coffee with Hot Milk,coffee,1,7,7,1900,1937,0.0,false,0.25,false
38860,Mocha Ice Cream,mocha ice cream,1,21,24,1901,1969,0.25,false,0.5,false
38926,Pot of Tea or Coffee,coffee (pot),1,4,4,1900,1937,0.0,false,0.25,false
39255,"Thee, Kakao, Chocolade, Kaffee",coffee,1,1,1,1901,1901,0.0,false,0.0,false
39295,Coffee bread,coffee with food,1,2,2,1901,1901,0.0,false,0.0,false
39386,Coffee and Rolls for one,coffee with food,1,1,1,1900,1900,0.2,false,0.2,false
39387,Coffee and Cold Bread for one,coffee with food,1,1,1,1900,1900,0.2,false,0.2,false
39913,"""Gregg's Brand"" Mocha and Java Coffee",coffee,1,1,1,1901,1901,0.0,false,0.0,false
39918,Demi Tasse Coffee,espresso,1,15,16,1901,1950,0.0,false,0.3,false
40023,Coffee    Tea    Chocolate    Cocoa,coffee,1,1,1,1901,1901,0.0,false,0.0,false
40075,Chocolate   Coffee    Tea    Cocoa,coffee,1,1,1,1901,1901,0.0,false,0.0,false
40251,Cafe frappe,frappe (coffee),1,7,7,1900,1955,0.0,false,20.0,false
40529,""" , demi-tasse",espresso,1,1,1,1900,1900,0.0,false,0.0,false
40623,"Any of above orders includes Bread Butter, any kind of Potatoes, Tea or Coffee",coffee with food,1,1,1,1900,1900,0.0,false,0.0,false
40980,Tea        Coffee,coffee,1,1,1,1900,1900,0.0,false,0.0,false
41045,"Coffee ice cream, loose",coffee ice cream,1,1,1,1901,1901,0.15,false,0.15,false
41121,Cafe Glace (Wiener Eis Kaffee),coffee glacé,1,2,2,1900,1900,0.15,false,0.15,false
41580,"Coffee, large pot (fresh made)",coffee (pot),1,4,4,1900,1907,0.3,false,0.35,false
41689,"Coffee, pistache, strawberry, chocolate and vanilla",coffee ice cream,1,1,1,1900,1900,0.0,false,0.0,false
41815,"Coffee with cream, per cup",coffee,1,4,4,1901,1933,0.0,false,0.0,false
41840,Iced black coffee,iced coffee,1,1,1,1901,1901,0.05,false,0.05,false
42028,Small pot coffee,coffee (pot),1,8,9,1887,1917,0.15,false,0.15,false
42030,Small pot coffee with cream,coffee (pot),1,6,6,1900,1900,0.2,false,0.2,false
42032,Large pot coffee,coffee (pot),1,9,9,1900,1900,0.2,false,0.25,false
42034,Large pot coffee with cream,coffee (pot),1,6,6,1900,1900,0.0,false,0.0,false
42225,Tea and Coffee Per Cup,coffee,1,1,1,1900,1900,0.05,false,0.05,false
42228,Tea and Coffee Per Pot,coffee (pot),1,1,1,1900,1900,0.15,false,0.15,false
42434,"Coffee, bavaroise",coffee bavaroise,1,2,2,1901,1901,0.2,false,0.2,false
42443,"Special Coffee to order (10 minutes), per cup",coffee,1,1,1,1901,1901,0.0,false,0.0,false
42548,"Coffee, cream, extra",coffee,1,1,1,1900,1900,0.0,false,0.0,false
42623,Cafe Glace (Weiner Eis Kaffee),coffee glacé,1,1,1,1900,1900,0.15,false,0.15,false
42764,Phosphated coffee gelatine with whipped cream,coffee jelly,1,1,1,1901,1901,0.1,false,0.1,false
42964,"Guadarali coffee, cup",coffee,1,2,2,1906,1906,0.05,false,0.05,false
42965,"Guadarali coffee, sp. cream",coffee,1,1,1,1906,1906,0.1,false,0.1,false
42966,"Guadarali coffee, pot",coffee (pot),1,2,2,1906,1906,0.1,false,0.1,false
42967,Guadarali coffee glace,coffee glacé,1,1,1,1906,1906,0.15,false,0.15,false
42968,"Guadarali coffee (Sp.), sm. pot",coffee,1,2,2,1906,1906,0.25,false,0.25,false
42969,"Guadarali coffee (Sp.), large pot",coffee,1,1,1,1906,1906,0.0,false,0.0,false
42980,"Ice Cream, Coffee",coffee ice cream,1,51,57,1900,1963,0.0,false,1.1,false
43003,"The Coffee served in the Restaurant is the celebrated ""GUADARALI"" Blend, sold in our Grocery Department, Fourth Floor",coffee,1,1,1,1906,1906,0.34,false,1.0,false
43132,Special coffee per pot,coffee (pot),1,1,1,1900,1900,0.0,false,0.0,false
43133,Special coffee per cup,coffee,1,1,1,1900,1900,0.2,false,0.2,false
43246,French Coffee. demi-tasse,espresso,1,1,1,1900,1900,0.1,false,0.1,false
43247,French Coffee. demi-tasse special,espresso,1,1,1,1900,1900,0.15,false,0.15,false
43250,"Coffee, per pot special",coffee (pot),1,1,1,1900,1900,0.0,false,0.0,false
43252,"Coffee, per cup special",coffee,1,2,2,1900,1900,0.2,false,0.2,false
43279,Cafe Glace (Wiener Eis Kafee),coffee glacé,1,1,1,1900,1900,0.15,false,0.15,false
43479,"Coffee or tea,",coffee,1,1,1,1901,1901,0.1,false,0.2,false
43712,Hot Coffee Cake,coffee cake,1,2,2,1900,1900,0.0,false,0.0,false
44276,"Coffee, per pot, for one",coffee (pot),1,3,3,1900,1900,0.15,false,0.15,false
44277,"Coffee, per pot, for two",coffee (pot),1,2,2,1900,1900,0.0,false,0.0,false
44372,Postum Cereal Coffee,postum (coffee substitute),1,10,10,1897,1908,0.05,false,20.0,false
44474,"Mocha and java ""whipped cream""",mocha (coffee),1,1,1,1900,1900,0.05,false,0.05,false
44511,"Coffee, Pot for One",coffee (pot),1,12,12,1900,1949,0.0,false,0.0,false
44916,"Cafe Noir, Demi Tasse",espresso,1,2,2,1899,1900,0.1,false,0.1,false
45169,French Drip Coffee,french coffee,1,2,2,1899,1900,0.0,false,0.0,false
45478,"Caffee, Thee, Cacao, Chocolade",coffee,1,1,1,1901,1901,0.0,false,0.0,false
45696,"Dry, Buttered, Dip, Coffee or Milk Toast",coffee with food,1,1,1,1900,1900,0.0,false,0.0,false
45779,"Tea or Coffee, per pot Small",coffee (pot),1,1,1,1900,1900,0.0,false,0.0,false
45780,"Tea or Coffee, per pot Large",coffee (pot),1,1,1,1900,1900,0.25,false,0.25,false
45867,Greggs Brand Mocha and Java Coffee cup,coffee,1,1,1,1901,1901,0.1,false,0.1,false
46343,"Pure Java Coffee, per Cup",coffee,1,1,1,1900,1900,0.05,false,0.05,false
46345,"Pure Java Coffee, per Pot",coffee,1,1,1,1900,1900,0.0,false,0.0,false
46517,"No. 1 - Oat meal and Cream, Ham and Eggs, German Fried Potatoes, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.0,false,0.0,false
46518,"No. 2 - Griddle Cakes, Pork Chops, Apple Sauce, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.25,false,0.25,false
46519,"No. 3 - Oatmeal, Fish Cakes, One Dropped Egg, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.25,false,0.25,false
46520,"No. 4- Corned Beef Hash, One Poached Egg, Griddle Cakes, Coffee",coffee with food,1,1,1,1900,1900,0.0,false,0.0,false
46521,"No. 5 - Baked Apples, Oatmeal, Mutton Chop, German Fried Potatoes, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.3,false,0.3,false
46523,"No. 6 - Prunes, Oatmeal, Small Steak, German Fried Potatoes, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.3,false,0.3,false
46524,"No. 7 - Oatmeal, Two Boiled Eggs, Griddle Cakes, Coffee and Eggs",coffee with food,1,1,1,1900,1900,0.0,false,0.0,false
46525,"No. 8 - Prunes, Oatmeal, 2 Poached Eggs on Toast, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.25,false,0.25,false
46526,"No. 9 - Prunes, Bacon and Eggs, German Fried Potatoes, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.3,false,0.3,false
46528,"No. 10 - Fruit, Broiled Chicken (Half), German Fried Potatoes, Griddle Cakes, Maple Syrup, Coffee and Rolls",coffee with food,1,1,1,1900,1900,0.0,false,0.0,false
46711,mousse a cafe a la Netherland,dutch coffee,1,1,1,1900,1900,0.3,false,0.3,false
47043,Cafe et Liqueurs,coffee cocktail,1,2,2,1900,1906,0.0,false,0.0,false
47174,"Coffee, per small Pot",coffee (pot),1,2,2,1900,1901,0.1,false,0.15,false
47231,Hot Coffee,coffee,1,35,37,1862,1989,0.1,false,0.5,false
47748,Cup Coffee with 2 Rolls,coffee with food,1,2,2,0,0,0.0,false,0.0,false
47749,Cup Coffee with 3 Crullers,coffee,1,2,2,0,0,0.05,false,5.0,false
47750,Cup Coffee with 2 Corn Muffins,coffee with food,1,2,2,0,0,0.05,false,5.0,false
47923,"Cafe, Special",coffee,1,2,2,1907,1913,0.25,false,0.25,false
47942,Philadelphia Coffee Ice Cream,coffee ice cream,1,7,7,1900,1900,0.25,false,0.25,false
47993,Fried Ham and Coffee,coffee with food,1,2,2,1906,1906,0.1,false,0.1,false
47994,"Ham, Beans and Coffee",coffee with food,1,1,1,1906,1906,0.0,false,0.0,false
48641,"Mousse au cafe, Netherland",coffee mousse,1,2,2,1900,1900,0.3,false,0.3,false
48676,Kaffee Melange,coffee,1,5,5,1899,1901,0.0,false,0.0,false
48705,Coffee melange,coffee,1,5,5,1899,1901,0.0,false,0.0,false
49738,"Tea, Coffee or Chocolate",coffee,1,1,1,1900,1900,0.0,false,0.0,false
50124,Coffee (Blanke's Faust Blend),coffee,1,2,2,1901,1901,0.0,false,0.0,false
50312,"Coffee, chocolage or vanilla eclairs",coffee ice cream,1,1,1,1900,1900,0.0,false,0.0,false
50995,Coffe,coffee,1,4,4,1900,1949,0.4,false,0.4,false
51228,"Coffee, Tea, Chocolate, Cocoa or Broma, small pot for one, including milk or cream",coffee (pot),1,1,1,1900,1900,0.15,false,0.15,false
51230,"Special coffee, small pot",coffee (pot),1,2,2,1900,1900,0.25,false,0.25,false
51484,Coffe or Tea Cup,coffee,1,1,1,1901,1901,0.1,false,0.1,false
51503,"Extra coffee (made on the table, Java, Mocha, Maracaibo or Mexican, demi-tasse",coffee,1,1,1,1900,1900,0.25,false,0.25,false
51504,"Coffee, extra",coffee,1,3,3,1899,1900,0.2,false,0.5,false
51543,"Ice Cream and Ices, Coffee",coffee with food,1,1,1,1900,1900,0.2,false,0.2,false
51558,"Coffe, large",coffee,1,1,1,1900,1900,0.0,false,0.0,false
52106,"Cafe Francais, demi-tasse",espresso,1,13,16,1900,1917,0.15,false,0.15,false
52519,Coffer per pot,coffee (pot),1,1,1,1901,1901,0.2,false,0.2,false
52981,Cafe Ice Cream,coffee ice cream,1,5,5,1891,1989,0.25,false,0.25,false
53434,Cafe Rolls,coffee with food,1,1,1,1905,1905,0.0,false,0.0,false
53620,Demi-tasse special,espresso,1,6,6,1900,1907,0.15,false,0.25,false
53866,"Small pot coffee, with cream",coffee (pot),1,1,1,1900,1900,0.0,false,0.0,false
53869,"Large pot coffee, with cream",coffee (pot),1,1,1,1900,1900,0.3,false,0.3,false
53985,"Two Eggs boiled, fried or scrambled, with Two Rolls, and one cup of Coffee",coffee with food,1,1,1,1900,1900,0.0,false,0.0,false
54023,"Coffee, Large Pot (for two)",coffee (pot),1,1,1,1905,1905,0.25,false,0.25,false
54024,French Coffee (for two),french coffee,1,1,1,1905,1905,0.4,false,0.4,false
54026,"""Special Coffee,"" cup",coffee,1,1,1,1905,1905,0.2,false,0.2,false
54027,"""Special Coffee,"" large pot for two",coffee (pot),1,1,1,1905,1905,0.35,false,0.35,false
54030,"Postum Cereal Coffee, large pot for two",postum (coffee substitute),1,1,1,1905,1905,0.25,false,0.25,false
54090,Coffee cocktail,coffee cocktail,1,48,49,1900,1963,0.2,false,1.35,false
54135,Cafe Royal,coffee,1,5,5,1905,1959,0.25,false,0.55,false
54620,Mocha & Java Coffee,coffee,1,1,1,1901,1901,0.15,false,0.25,false
54621,"Turkish Coffee, per Cup",turkish coffee,1,2,2,1901,1907,0.25,false,0.25,false
54622,Cafe Glace,coffee glacé,1,33,34,1888,1987,0.0,false,20.0,false
54623,Iced Coffee per Glass,iced coffee,1,2,2,1901,1907,0.1,false,0.1,false
54865,"Cream with Tea, Coffee, etc",coffee,1,1,1,1900,1900,0.0,false,0.0,false
54866,"Tea and Coffee, per cup",coffee,1,1,1,1900,1900,0.05,false,0.05,false
54867,"Tea and Coffee, per pot",coffee (pot),1,1,1,1900,1900,0.15,false,0.15,false
55613,Cafe o te con mollete,coffee with food,1,1,1,1900,1900,0.0,false,0.0,false
55614,Cafe o te con pan,coffee with food,1,1,1,1900,1900,0.15,false,0.15,false
55837,Coffee Rings.,coffee,1,1,1,1901,1901,0.0,false,0.0,false
56065,Cup of coffee and rolls,coffee with food,1,1,1,1901,1901,0.15,false,0.15,false
56152,Cafe y te,coffee,1,1,1,1900,1900,0.0,false,0.0,false
56242,Mocha Ice Cream.,mocha ice cream,1,1,1,1901,1901,0.0,false,0.0,false
56712,Coffee; served for two,coffee,1,1,1,1900,1900,0.0,false,0.0,false
56716,After Dinner Coffee,coffee with food,1,6,6,1900,1958,0.1,false,0.15,false
57025,"Special Coffee to order, per cup",coffee,1,1,1,1901,1901,0.0,false,0.0,false
57383,Kafeebrot,coffee pastry,1,1,1,1901,1901,0.0,false,0.0,false
57966,"Caffe, Thee, Cacao, Chocolade.",coffee,1,1,1,1901,1901,0.0,false,0.0,false
57990,"Coffee, Tea, Cocoa, Chocolate.",coffee,1,2,2,1901,1901,0.0,false,0.0,false
58086,Kaffee mit Sahne,coffee,1,1,1,1901,1901,0.0,false,0.0,false
59055,Cafe Parfait.,coffee parfait,1,1,1,1900,1900,0.0,false,0.0,false
59766,Coffee and crackers,coffee with food,1,1,1,1901,1901,0.0,false,0.0,false
59778,Cafe solo con pan,coffee with food,1,1,1,1900,1900,0.15,false,0.15,false
59779,Cafe solo con mollete,coffee,1,1,1,1900,1900,0.2,false,0.2,false
60274,Mocha Coffee,coffee,1,8,8,1858,1901,0.0,false,0.0,false
60361,"Corned Beef, Beans & coffee",coffee with food,1,1,1,1906,1906,0.1,false,0.1,false
60839,Turc coffee,coffee,1,1,1,1907,1907,0.2,false,0.2,false
60843,Creme au Cafe Mocha,mocha (coffee),1,1,1,1901,1901,0.0,false,0.0,false
61725,Coffee per Pot for Two,coffee (pot),1,2,2,1901,1918,0.15,false,0.25,false
62721,Coffse,coffee,1,1,1,1901,1901,0.0,false,0.0,false
62741,Kaffee Blitzkuchen,coffee cake,1,1,1,1901,1901,0.0,false,0.0,false
62942,"Caffee,",coffee,1,1,1,1901,1901,0.0,false,0.0,false
63282,Coffee Jelly with Cream,coffee jelly,1,3,3,1899,1905,0.0,false,0.0,false
64812,"Coffee, Tea, Cocoa, Chocolate",coffee,1,1,1,1901,1901,0.0,false,0.0,false
65368,Kafee,coffee,1,5,5,1900,1910,0.0,false,0.0,false
65681,"Guadarali coffee, glace",coffee glacé,1,1,1,1906,1906,0.15,false,0.15,false
65683,"Guadarali coffee (Sp.), lg. pot",coffee,1,2,2,1906,1906,0.0,false,0.0,false
65692,"Guadarali coffee, cup sp. cream",coffee,1,1,1,1906,1906,0.0,false,0.0,false
65830,"Coffee with Cream, per pot",coffee (pot),1,2,2,1901,1901,0.15,false,0.15,false
66324,Special Drip Coffee,coffee,1,1,1,1907,1907,0.25,false,0.25,false
66699,Cafe demi tasse,espresso,1,6,6,1899,1968,0.15,false,0.15,false
67022,Glace Cafe,coffee glacé,1,16,16,1900,1972,0.0,false,0.4,false
67124,Cafe a la Turque,turkish coffee,1,5,5,1895,1955,0.0,false,0.3,false
67393,"Coffee, Red Star, cup",coffee,1,1,1,1905,1905,0.05,false,0.05,false
67787,Damon Cafe Glace—Cafe Noir,coffee glacé,1,1,1,1907,1907,0.0,false,0.0,false
68008,Coffee mousee,coffee mousse,1,1,1,1906,1906,0.35,false,0.35,false
68102,Mousse au cafe,coffee mousse,1,3,3,1895,1906,0.0,false,0.0,false
68114,Cafe a la creme,coffee,1,44,44,1899,1907,0.3,false,35.0,false
68240,Coffee Whips,coffee,1,1,1,1882,1882,0.0,false,0.0,false
68397,"After Dinner Coffee, per Cup",coffee with food,1,1,1,1907,1907,0.1,false,0.1,false
68511,"Coffee, [Ice Cream]",coffee ice cream,1,1,1,1896,1896,0.0,false,0.0,false
69016,Coffee ice,iced coffee,1,10,12,1901,1964,0.2,false,0.3,false
69178,Coffi,coffee,1,4,4,1886,1898,0.0,false,0.0,false
69210,Gateaux Mocha,mocha (coffee),1,1,1,1899,1899,0.0,false,0.0,false
69373,"Café noir, Brezilien",coffee,1,1,1,1893,1893,0.0,false,0.0,false
69702,"Cafe, a la Francaise.",french coffee,1,1,1,1881,1881,0.0,false,0.0,false
69879,"Two (2) Boiled Eggs, Rolls and Coffee",coffee with food,1,1,1,1900,1900,0.25,false,0.25,false
70027,Coffee mousse,coffee mousse,1,6,6,1899,1939,0.15,false,0.4,false
70172,Cafe Eclairs,coffee eclair,1,4,4,1900,1907,0.15,false,0.25,false
70620,Coffee or chocolate eclairs,coffee eclair,1,2,2,1905,1906,0.0,false,0.0,false
71093,Cafe Caracolillo.,coffee,1,1,1,1907,1907,0.0,false,0.0,false
71228,Cup of Coffee with Rolls,coffee with food,1,3,3,1900,1900,0.15,false,0.2,false
71229,Cup of Coffee with Bread and Butter,coffee with food,1,3,3,1900,1900,0.0,false,0.0,false
